zipcode,city,state,county,population,median_listing_price,active_listing_count,median_days_on_market,new_listing_count,price_increased_count,price_reduced_count,pending_listing_count,median_listing_price_per_square_foot,median_square_feet,average_listing_price,total_listing_count,crime_count,crime_rate
8829,High Bridge,NJ,Hunterdon,11175,,,,,,,,,,,,,
8830,Iselin,NJ,Middlesex,55377,456250,14,35,10,0,4,22,335,1509,482107,34,,
8831,Monroe Township,NJ,Middlesex,136860,393450,154,33,110,0,36,190,254,1647,519140,337,,
8832,Keasbey,NJ,Middlesex,8589,214150,1,105,0,0,0,,228,850,214150,1,,
8833,Lebanon,NJ,Hunterdon,26388,,,,,,,,,,,,,
8834,Little York,NJ,Hunterdon,,,,,,,,,,,,,,
8835,Manville,NJ,Somerset,31032,,,,,,,,,,,,,
8836,Martinsville,NJ,Somerset,11535,,,,,,,,,,,,,
8837,Edison,NJ,Middlesex,47541,442250,20,30,16,0,0,20,319,1504,445034,37,,
8840,Metuchen,NJ,Middlesex,49674,,,,,,,,,,,,,
8844,Hillsborough,NJ,Somerset,115101,,,,,,,,,,,,,
8846,Middlesex,NJ,Middlesex,40905,461000,14,42,10,0,4,18,306,1648,491098,32,,
8848,Milford,NJ,Hunterdon,25305,459450,19,28,12,0,2,8,200,2735,1409479,27,,
8850,Milltown,NJ,Middlesex,24843,,,,,,,,,,,,,
8852,Monmouth Junction,NJ,Middlesex,51660,725000,10,29,12,0,0,11,334,2896,853216,20,,
8853,Neshanic Station,NJ,Somerset,15741,637175,5,44,4,0,0,4,366,993,623313,8,,
8854,Piscataway,NJ,Middlesex,167883,489450,42,30,30,2,6,47,284,1759,545668,89,,
8855,Piscataway,NJ,Middlesex,,,,,,,,,,,,,,
8857,Old Bridge,NJ,Middlesex,119694,546975,37,38,26,2,0,59,295,1798,688662,91,,
8858,Oldwick,NJ,Hunterdon,432,1589000,2,14,0,0,0,1,358,4366,1589000,2,,
8859,Parlin,NJ,Middlesex,64578,,,,,,,,,,,,,
8861,Perth Amboy,NJ,Middlesex,159297,,,,,,,,,,,,,
8862,Perth Amboy,NJ,Middlesex,,,,,,,,,,,,,,
8863,Fords,NJ,Middlesex,36960,437450,9,14,12,0,0,18,313,1335,443848,26,,
8865,Phillipsburg,NJ,Warren,89520,,,,,,,,,,,,,
8867,Pittstown,NJ,Hunterdon,15126,,,,,,,,,,,,,
8868,Quakertown,NJ,Hunterdon,,,,,,,,,,,,,,
8869,Raritan,NJ,Somerset,20643,,,,,,,,,,,,,
8870,Readington,NJ,Hunterdon,,1449000,1,8,0,0,0,,356,4073,1449000,1,,
8871,Sayreville,NJ,Middlesex,,,,,,,,,,,,,,
8872,Sayreville,NJ,Middlesex,56433,504450,21,54,12,0,6,17,286,2275,524001,37,,
8873,Somerset,NJ,Somerset,149763,464975,36,32,36,0,4,41,263,1761,560033,75,,
8875,Somerset,NJ,Somerset,,,,,,,,,,,,,,
8876,Somerville,NJ,Somerset,66537,492750,19,17,24,0,4,23,313,1595,524040,42,,
8879,South Amboy,NJ,Middlesex,70611,455000,19,60,14,0,2,42,287,1499,460435,58,,
8880,South Bound Brook,NJ,Somerset,13689,,,,,,,,,,,,,
8882,South River,NJ,Middlesex,48024,417000,12,34,4,0,0,8,262,1491,432916,20,,
8884,Spotswood,NJ,Middlesex,24771,455000,10,53,6,0,0,7,230,1697,496842,16,,
8885,Stanton,NJ,Hunterdon,,,,,,,,,,,,,,
8886,Stewartsville,NJ,Warren,21231,369000,13,42,8,0,2,6,206,2792,459791,19,,
8887,Three Bridges,NJ,Hunterdon,3318,199900,1,63,0,0,0,2,203,984,199900,3,,
8888,Whitehouse,NJ,Hunterdon,,,,,,,,,,,,,,
8889,Whitehouse Station,NJ,Hunterdon,30189,,,,,,,,,,,,,
8890,Zarephath,NJ,Somerset,51,,,,,,,,,,,,,
8899,Edison,NJ,Middlesex,,,,,,,,,,,,,,
8901,New Brunswick,NJ,Middlesex,165669,,,,,,,,,,,,,
8902,North Brunswick,NJ,Middlesex,123459,,,,,,,,,,,,,
8903,New Brunswick,NJ,Middlesex,,,,,,,,,,,,,,
8904,Highland Park,NJ,Middlesex,41946,,,,,,,,,,,,,
8906,New Brunswick,NJ,Middlesex,,,,,,,,,,,,,,
8933,New Brunswick,NJ,Middlesex,,,,,,,,,,,,,,
8989,New Brunswick,NJ,Middlesex,,,,,,,,,,,,,,
10001,New York,NY,New York,63306,,,,,,,,,,,,53543,"3392,357296"
10002,New York,NY,New York,244230,,,,,,,,,,,,53543,"3392,357296"
10003,New York,NY,New York,168072,1795000,206,75,88,0,28,115,1770,1554,2946604,320,53543,"3392,357296"
10004,New York,NY,New York,9267,,,,,,,,,,,,53543,"3392,357296"
10005,New York,NY,New York,21405,,,,,,,,,,,,53543,"3392,357296"
10006,New York,NY,New York,9033,1225000,34,56,14,0,0,6,1601,745,2470734,40,53543,"3392,357296"
10007,New York,NY,New York,20964,,,,,,,,,,,,53543,"3392,357296"
10008,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10009,New York,NY,New York,184041,1058500,47,53,18,0,4,25,1555,1002,1402564,71,53543,"3392,357296"
10010,New York,NY,New York,95502,,,,,,,,,,,,53543,"3392,357296"
10011,New York,NY,New York,152952,,,,,,,,,,,,53543,"3392,357296"
10012,New York,NY,New York,72270,,,,,,,,,,,,53543,"3392,357296"
10013,New York,NY,New York,83100,4540000,169,106,52,0,8,59,2157,2308,6306472,228,53543,"3392,357296"
10014,New York,NY,New York,95877,2392500,123,65,54,0,10,67,2379,1767,4969217,190,53543,"3392,357296"
10016,New York,NY,New York,162549,,,,,,,,,,,,53543,"3392,357296"
10017,New York,NY,New York,49725,,,,,,,,,,,,53543,"3392,357296"
10018,New York,NY,New York,15687,,,,,,,,,,,,53543,"3392,357296"
10019,New York,NY,New York,128610,,,,,,,,,,,,53543,"3392,357296"
10020,New York,NY,New York,0,,,,,,,,,,,,53543,"3392,357296"
10021,New York,NY,New York,130893,,,,,,,,,,,,53543,"3392,357296"
10022,New York,NY,New York,95772,1467500,562,121,152,4,80,159,1367,1432,3427091,717,53543,"3392,357296"
10023,New York,NY,New York,182994,,,,,,,,,,,,53543,"3392,357296"
10024,New York,NY,New York,177849,,,,,,,,,,,,53543,"3392,357296"
10025,New York,NY,New York,283800,1395000,227,63,94,2,30,103,1356,1237,1956580,327,53543,"3392,357296"
10026,New York,NY,New York,102009,1013750,79,128,38,0,6,29,1116,1107,1449426,107,53543,"3392,357296"
10027,New York,NY,New York,179121,1230000,104,100,32,0,6,43,1090,1245,1672570,146,53543,"3392,357296"
10028,New York,NY,New York,135423,,,,,,,,,,,,53543,"3392,357296"
10029,New York,NY,New York,228009,749750,66,113,22,0,10,27,1002,905,1711054,92,53543,"3392,357296"
10030,New York,NY,New York,80997,782250,35,102,12,0,2,16,788,1019,998356,51,53543,"3392,357296"
10031,New York,NY,New York,169314,532500,46,60,8,0,6,17,660,985,826637,59,53543,"3392,357296"
10032,New York,NY,New York,171993,610750,29,102,16,0,0,6,710,921,712656,35,53543,"3392,357296"
10033,New York,NY,New York,161778,676000,44,46,10,0,4,15,647,1135,832566,59,53543,"3392,357296"
10034,New York,NY,New York,116724,,,,,,,,,,,,53543,"3392,357296"
10035,New York,NY,New York,101907,665000,32,124,10,0,0,10,832,999,1150459,42,53543,"3392,357296"
10036,New York,NY,New York,74133,1567500,95,137,18,0,8,38,1639,994,2504521,132,53543,"3392,357296"
10037,New York,NY,New York,52248,,,,,,,,,,,,53543,"3392,357296"
10038,New York,NY,New York,60900,1190000,68,72,14,0,10,32,1174,1023,1614436,98,53543,"3392,357296"
10039,New York,NY,New York,73581,,,,,,,,,,,,53543,"3392,357296"
10040,New York,NY,New York,125715,534000,28,54,10,0,4,10,617,903,570862,38,53543,"3392,357296"
10041,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10043,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10044,New York,NY,New York,34983,,,,,,,,,,,,53543,"3392,357296"
10045,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10055,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10060,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10065,New York,NY,New York,96810,2108750,302,112,70,4,44,83,1683,1498,4281912,383,53543,"3392,357296"
10069,New York,NY,New York,15597,,,,,,,,,,,,53543,"3392,357296"
10075,New York,NY,New York,78363,1662500,201,121,66,0,28,93,1612,1812,3764422,293,53543,"3392,357296"
10080,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10081,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10087,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10090,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10101,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10102,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10103,New York,NY,New York,9,2950000,1,9,2,0,0,,2471,1194,2950000,1,53543,"3392,357296"
10104,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10105,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10106,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10107,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10108,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10109,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10110,New York,NY,New York,0,,,,,,,,,,,,53543,"3392,357296"
10111,New York,NY,New York,0,,,,,,,,,,,,53543,"3392,357296"
10112,New York,NY,New York,0,13995000,1,298,0,0,0,,3888,3600,13995000,1,53543,"3392,357296"
10113,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10114,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10115,New York,NY,New York,0,,,,,,,,,,,,53543,"3392,357296"
10116,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10117,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10118,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10119,New York,NY,New York,276,,,,,,,,,,,,53543,"3392,357296"
10120,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10121,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10122,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10123,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10124,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10125,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10126,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10128,New York,NY,New York,181359,1822500,257,70,112,0,28,157,1405,1550,3165077,412,53543,"3392,357296"
10129,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10130,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10131,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10132,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10133,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10138,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10150,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10151,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10152,New York,NY,New York,0,,,,,,,,,,,,53543,"3392,357296"
10153,New York,NY,New York,0,,,,,,,,,,,,53543,"3392,357296"
10154,New York,NY,New York,0,,,,,,,,,,,,53543,"3392,357296"
10155,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10156,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10157,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10158,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10159,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10160,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10161,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10162,New York,NY,New York,5055,,,,,,,,,,,,53543,"3392,357296"
10163,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10164,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10165,New York,NY,New York,6,,,,,,,,,,,,53543,"3392,357296"
10166,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10167,New York,NY,New York,0,,,,,,,,,,,,53543,"3392,357296"
10168,New York,NY,New York,0,,,,,,,,,,,,53543,"3392,357296"
10169,New York,NY,New York,0,,,,,,,,,,,,53543,"3392,357296"
10170,New York,NY,New York,6,,,,,,,,,,,,53543,"3392,357296"
10171,New York,NY,New York,0,,,,,,,,,,,,53543,"3392,357296"
10172,New York,NY,New York,0,,,,,,,,,,,,53543,"3392,357296"
10173,New York,NY,New York,6,,,,,,,,,,,,53543,"3392,357296"
10174,New York,NY,New York,0,,,,,,,,,,,,53543,"3392,357296"
10175,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10176,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10177,New York,NY,New York,0,,,,,,,,,,,,53543,"3392,357296"
10178,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10179,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10185,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10199,New York,NY,New York,27,,,,,,,,,,,,53543,"3392,357296"
10203,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10211,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10212,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10213,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10242,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10249,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10256,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10258,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10259,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10260,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10261,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10265,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10268,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10269,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10270,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10271,New York,NY,New York,0,,,,,,,,,,,,53543,"3392,357296"
10272,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10273,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10274,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10275,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10276,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10277,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10278,New York,NY,New York,0,,,,,,,,,,,,53543,"3392,357296"
10279,New York,NY,New York,0,,,,,,,,,,,,53543,"3392,357296"
10280,New York,NY,New York,23559,,,,,,,,,,,,53543,"3392,357296"
10281,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10282,New York,NY,New York,14349,,,,,,,,,,,,53543,"3392,357296"
10285,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10286,New York,NY,New York,,,,,,,,,,,,,53543,"3392,357296"
10301,Staten Island,NY,Richmond,119118,546322,94,87,20,0,22,24,385,1306,645894,115,4845,"980,8625517"
10302,Staten Island,NY,Richmond,57264,580624,27,58,8,0,0,6,378,1536,563653,33,4845,"980,8625517"
10303,Staten Island,NY,Richmond,79011,464750,47,97,18,0,14,20,387,1218,471257,68,4845,"980,8625517"
10304,Staten Island,NY,Richmond,126579,599000,85,64,38,0,18,27,446,1383,917316,110,4845,"980,8625517"
10305,Staten Island,NY,Richmond,125247,636225,77,65,28,0,20,21,432,1300,670058,96,4845,"980,8625517"
10306,Staten Island,NY,Richmond,167727,,,,,,,,,,,,4845,"980,8625517"
10307,Staten Island,NY,Richmond,42288,741950,32,51,12,0,10,7,459,1756,880794,38,4845,"980,8625517"
10308,Staten Island,NY,Richmond,82071,614500,37,42,28,0,10,20,418,1361,581812,56,4845,"980,8625517"
10309,Staten Island,NY,Richmond,97557,789974,48,99,16,0,14,12,425,1906,854180,58,4845,"980,8625517"
10310,Staten Island,NY,Richmond,74886,,,,,,,,,,,,4845,"980,8625517"
10311,Staten Island,NY,Richmond,0,,,,,,,,,,,,4845,"980,8625517"
10312,Staten Island,NY,Richmond,177912,677250,111,50,54,0,36,39,415,1665,827333,146,4845,"980,8625517"
10313,Staten Island,NY,Richmond,,,,,,,,,,,,,4845,"980,8625517"
10314,Staten Island,NY,Richmond,256530,,,,,,,,,,,,4845,"980,8625517"
10451,Bronx,NY,Bronx,137139,287000,37,104,10,0,6,9,347,743,309985,45,38311,"2686,091653"
10452,Bronx,NY,Bronx,226113,,,,,,,,,,,,38311,"2686,091653"
10453,Bronx,NY,Bronx,234927,764500,8,202,2,0,0,3,290,2172,783687,11,38311,"2686,091653"
10454,Bronx,NY,Bronx,112011,1150000,3,61,2,0,0,2,414,2900,986667,5,38311,"2686,091653"
10455,Bronx,NY,Bronx,118995,,,,,,,,,,,,38311,"2686,091653"
10456,Bronx,NY,Bronx,259641,,,,,,,,,,,,38311,"2686,091653"
10457,Bronx,NY,Bronx,211488,538750,9,57,2,0,0,3,371,1364,428556,12,38311,"2686,091653"
10458,Bronx,NY,Bronx,238476,250000,32,57,8,0,4,11,267,938,447806,42,38311,"2686,091653"
10459,Bronx,NY,Bronx,141924,351750,17,142,2,0,2,3,302,1075,371300,20,38311,"2686,091653"
10460,Bronx,NY,Bronx,171933,169900,19,74,4,0,2,4,182,898,228709,23,38311,"2686,091653"
10461,Bronx,NY,Bronx,151506,321250,38,104,14,0,0,5,325,1230,471824,43,38311,"2686,091653"
10462,Bronx,NY,Bronx,227352,,,,,,,,,,,,38311,"2686,091653"
10463,Bronx,NY,Bronx,203910,348000,221,94,46,2,34,61,337,1000,515918,282,38311,"2686,091653"
10464,Bronx,NY,Bronx,13602,570375,10,66,6,0,0,0,484,1330,561959,10,38311,"2686,091653"
10465,Bronx,NY,Bronx,126690,503000,74,105,24,0,14,3,410,1200,536068,77,38311,"2686,091653"
10466,Bronx,NY,Bronx,203439,,,,,,,,,,,,38311,"2686,091653"
10467,Bronx,NY,Bronx,291180,,,,,,,,,,,,38311,"2686,091653"
10468,Bronx,NY,Bronx,228309,205000,52,107,4,0,2,8,259,832,271758,59,38311,"2686,091653"
10469,Bronx,NY,Bronx,199893,,,,,,,,,,,,38311,"2686,091653"
10470,Bronx,NY,Bronx,45879,244000,19,37,8,0,0,2,233,950,347447,20,38311,"2686,091653"
10471,Bronx,NY,Bronx,68766,315000,140,66,26,0,18,38,344,969,1091001,177,38311,"2686,091653"
10472,Bronx,NY,Bronx,199074,761249,6,63,2,0,0,,307,2342,665422,6,38311,"2686,091653"
10473,Bronx,NY,Bronx,175557,443500,36,70,20,0,12,3,361,1035,455493,38,38311,"2686,091653"
10474,Bronx,NY,Bronx,36843,598000,3,105,0,0,0,,259,1210,451000,3,38311,"2686,091653"
10475,Bronx,NY,Bronx,122793,310000,3,173,2,0,0,,472,712,306633,3,38311,"2686,091653"
10501,Amawalk,NY,Westchester,3657,937000,4,22,4,0,0,0,253,4390,1030750,4,9216,"928,4959393"
10502,Ardsley,NY,Westchester,16461,,,,,,,,,,,,9216,"928,4959393"
10503,Ardsley On Hudson,NY,Westchester,324,,,,,,,,,,,,9216,"928,4959393"
10504,Armonk,NY,Westchester,23961,2786000,27,39,12,0,4,1,484,6204,3010908,28,9216,"928,4959393"
10505,Baldwin Place,NY,Westchester,2553,977000,1,13,0,0,0,,285,3475,977000,1,9216,"928,4959393"
10506,Bedford,NY,Westchester,17370,1896038,19,100,4,0,0,1,479,4122,5519610,19,9216,"928,4959393"
10507,Bedford Hills,NY,Westchester,19224,2495000,8,46,4,0,0,0,441,5370,3137550,8,9216,"928,4959393"
10509,Brewster,NY,Putnam,58521,537500,19,49,14,0,2,2,261,2304,840006,21,466,"461,4272559"
10510,Briarcliff Manor,NY,Westchester,29964,812250,17,24,14,0,4,2,326,2896,1003558,19,9216,"928,4959393"
10511,Buchanan,NY,Westchester,6738,400000,1,174,0,0,0,,394,1014,400000,1,9216,"928,4959393"
10512,Carmel,NY,Putnam,76770,436750,40,41,22,0,10,8,255,1507,487152,47,466,"461,4272559"
10514,Chappaqua,NY,Westchester,35838,1529995,24,31,20,0,0,1,468,2855,2049073,25,9216,"928,4959393"
10516,Cold Spring,NY,Putnam,15867,550000,12,85,2,0,0,1,354,1701,597621,13,466,"461,4272559"
10517,Crompond,NY,Westchester,1617,,,,,,,,,,,,9216,"928,4959393"
10518,Cross River,NY,Westchester,3804,,,,,,,,,,,,9216,"928,4959393"
10519,Croton Falls,NY,Westchester,948,641675,2,105,0,0,0,,221,4120,641675,2,9216,"928,4959393"
10520,Croton On Hudson,NY,Westchester,38430,634900,18,56,8,0,6,0,301,1562,851233,18,9216,"928,4959393"
10521,Croton On Hudson,NY,Westchester,,,,,,,,,,,,,9216,"928,4959393"
10522,Dobbs Ferry,NY,Westchester,32625,908500,12,16,12,0,0,,444,1989,938261,12,9216,"928,4959393"
10523,Elmsford,NY,Westchester,22332,614225,6,109,4,0,0,1,353,1466,518143,6,9216,"928,4959393"
10524,Garrison,NY,Putnam,13263,984500,10,124,2,0,0,1,398,2432,1523881,11,466,"461,4272559"
10526,Goldens Bridge,NY,Westchester,5427,1697000,2,39,0,0,0,,385,4879,1697000,2,9216,"928,4959393"
10527,Granite Springs,NY,Westchester,2724,100000000,1,261,0,0,0,,4167,24000,100000000,1,9216,"928,4959393"
10528,Harrison,NY,Westchester,36840,2537496,15,72,6,0,4,2,449,4993,2263306,17,9216,"928,4959393"
10530,Hartsdale,NY,Westchester,37812,263000,28,26,18,0,2,0,244,1138,444434,28,9216,"928,4959393"
10532,Hawthorne,NY,Westchester,14793,655500,4,29,4,0,2,0,392,1379,617500,4,9216,"928,4959393"
10533,Irvington,NY,Westchester,21966,976749,12,102,6,0,0,0,412,2625,1230914,12,9216,"928,4959393"
10535,Jefferson Valley,NY,Westchester,1665,,,,,,,,,,,,9216,"928,4959393"
10536,Katonah,NY,Westchester,32217,1285000,18,21,10,0,4,0,360,3159,2183400,18,9216,"928,4959393"
10537,Lake Peekskill,NY,Putnam,7248,,,,,,,,,,,,466,"461,4272559"
10538,Larchmont,NY,Westchester,49791,1003750,33,21,34,0,8,0,506,1904,1188331,33,9216,"928,4959393"
10540,Lincolndale,NY,Westchester,,,,,,,,,,,,,9216,"928,4959393"
10541,Mahopac,NY,Putnam,79017,625000,23,52,16,0,2,5,290,2100,752422,28,466,"461,4272559"
10542,Mahopac Falls,NY,Putnam,,,,,,,,,,,,,466,"461,4272559"
10543,Mamaroneck,NY,Westchester,60405,561944,25,40,20,0,0,0,431,1319,1060947,25,9216,"928,4959393"
10545,Maryknoll,NY,Westchester,423,,,,,,,,,,,,9216,"928,4959393"
10546,Millwood,NY,Westchester,3831,,,,,,,,,,,,9216,"928,4959393"
10547,Mohegan Lake,NY,Westchester,22941,,,,,,,,,,,,9216,"928,4959393"
10548,Montrose,NY,Westchester,10461,,,,,,,,,,,,9216,"928,4959393"
10549,Mount Kisco,NY,Westchester,49914,635500,35,42,20,0,0,1,317,1774,1330690,35,9216,"928,4959393"
10550,Mount Vernon,NY,Westchester,111432,,,,,,,,,,,,9216,"928,4959393"
10551,Mount Vernon,NY,Westchester,,,,,,,,,,,,,9216,"928,4959393"
10552,Mount Vernon,NY,Westchester,59358,169999,77,63,32,0,6,2,181,950,297652,79,9216,"928,4959393"
10553,Mount Vernon,NY,Westchester,30510,420500,14,93,6,0,0,3,264,1650,450327,17,9216,"928,4959393"
10560,North Salem,NY,Westchester,14211,721225,10,66,4,0,0,,337,2084,1973104,10,9216,"928,4959393"
10562,Ossining,NY,Westchester,95388,,,,,,,,,,,,9216,"928,4959393"
10566,Peekskill,NY,Westchester,70710,,,,,,,,,,,,9216,"928,4959393"
10567,Cortlandt Manor,NY,Westchester,59787,679000,21,36,14,0,2,2,308,2383,757148,23,9216,"928,4959393"
10570,Pleasantville,NY,Westchester,38040,813000,16,40,12,0,2,2,359,2494,912047,17,9216,"928,4959393"
10573,Port Chester,NY,Westchester,115056,,,,,,,,,,,,9216,"928,4959393"
10576,Pound Ridge,NY,Westchester,15348,2255000,19,116,6,0,2,1,376,4923,2518774,20,9216,"928,4959393"
10577,Purchase,NY,Westchester,19656,3746250,17,164,4,0,4,0,464,8085,3880735,17,9216,"928,4959393"
10578,Purdys,NY,Westchester,2043,,,,,,,,,,,,9216,"928,4959393"
10579,Putnam Valley,NY,Putnam,26025,717250,19,109,6,0,0,2,292,2113,711033,21,466,"461,4272559"
10580,Rye,NY,Westchester,51624,,,,,,,,,,,,9216,"928,4959393"
10583,Scarsdale,NY,Westchester,116946,,,,,,,,,,,,9216,"928,4959393"
10587,Shenorock,NY,Westchester,,,,,,,,,,,,,9216,"928,4959393"
10588,Shrub Oak,NY,Westchester,6846,3284725,1,103,2,0,0,0,750,3661,3284725,1,9216,"928,4959393"
10589,Somers,NY,Westchester,25425,591175,16,26,10,0,2,0,335,1729,585482,16,9216,"928,4959393"
10590,South Salem,NY,Westchester,20301,921500,6,35,4,0,0,1,376,2551,948471,7,9216,"928,4959393"
10591,Tarrytown,NY,Westchester,67620,945500,30,49,22,0,8,5,429,1562,1947847,35,9216,"928,4959393"
10594,Thornwood,NY,Westchester,15351,1395000,5,31,8,0,0,0,374,4000,1442700,5,9216,"928,4959393"
10595,Valhalla,NY,Westchester,24585,584000,1,10,4,0,0,0,426,1330,587483,1,9216,"928,4959393"
10596,Verplanck,NY,Westchester,5187,499000,2,36,2,0,0,1,300,1736,499000,2,9216,"928,4959393"
10597,Waccabuc,NY,Westchester,2904,,,,,,,,,,,,9216,"928,4959393"
10598,Yorktown Heights,NY,Westchester,85941,596500,35,33,26,0,4,1,346,1749,631274,36,9216,"928,4959393"
10601,White Plains,NY,Westchester,34128,,,,,,,,,,,,9216,"928,4959393"
10602,White Plains,NY,Westchester,,,,,,,,,,,,,9216,"928,4959393"
10603,White Plains,NY,Westchester,51135,,,,,,,,,,,,9216,"928,4959393"
10604,West Harrison,NY,Westchester,33750,,,,,,,,,,,,9216,"928,4959393"
10605,White Plains,NY,Westchester,54378,,,,,,,,,,,,9216,"928,4959393"
10606,White Plains,NY,Westchester,49497,445500,18,40,10,0,0,2,366,1050,775085,20,9216,"928,4959393"
10607,White Plains,NY,Westchester,20472,,,,,,,,,,,,9216,"928,4959393"
10610,White Plains,NY,Westchester,,,,,,,,,,,,,9216,"928,4959393"
10701,Yonkers,NY,Westchester,190179,,,,,,,,,,,,9216,"928,4959393"
10702,Yonkers,NY,Westchester,,,,,,,,,,,,,9216,"928,4959393"
10703,Yonkers,NY,Westchester,60903,206086,31,50,14,0,6,0,247,950,289534,31,9216,"928,4959393"
10704,Yonkers,NY,Westchester,90495,,,,,,,,,,,,9216,"928,4959393"
10705,Yonkers,NY,Westchester,116331,183813,33,98,12,0,6,1,200,975,384587,34,9216,"928,4959393"
10706,Hastings On Hudson,NY,Westchester,26037,389000,11,20,14,0,0,1,408,861,553235,11,9216,"928,4959393"
10707,Tuckahoe,NY,Westchester,30291,,,,,,,,,,,,9216,"928,4959393"
10708,Bronxville,NY,Westchester,63675,507250,106,53,66,0,18,0,408,1260,1292911,106,9216,"928,4959393"
10709,Eastchester,NY,Westchester,27876,569000,18,61,10,0,4,,362,1500,716172,18,9216,"928,4959393"
